CUPS;Fecha;Hora;Consumo_kWh;Metodo_obtencion
ES0021000004465414FF;20/11/2023;20;0,566;R
ES0021000004465414FF;20/11/2023;21;0,974;R
ES0021000004465414FF;20/11/2023;22;0,708;R
ES0021000004465414FF;20/11/2023;23;1,401;R
ES0021000004465414FF;20/11/2023;24;0,65;R
ES0021000004465414FF;21/11/2023;1;0,348;R
ES0021000004465414FF;21/11/2023;2;0,3;R
ES0021000004465414FF;21/11/2023;3;0,26;R
ES0021000004465414FF;21/11/2023;4;0,242;R
ES0021000004465414FF;21/11/2023;5;0,313;R
ES0021000004465414FF;21/11/2023;6;0,221;R
ES0021000004465414FF;21/11/2023;7;0,468;R
ES0021000004465414FF;21/11/2023;8;0,417;R
ES0021000004465414FF;21/11/2023;9;0,276;R
ES0021000004465414FF;21/11/2023;10;0,374;R
ES0021000004465414FF;21/11/2023;11;0,371;R
ES0021000004465414FF;21/11/2023;12;0,342;R
ES0021000004465414FF;21/11/2023;13;0,455;R
ES0021000004465414FF;21/11/2023;14;0,454;R
ES0021000004465414FF;21/11/2023;15;0,368;R
ES0021000004465414FF;21/11/2023;16;0,494;R
ES0021000004465414FF;21/11/2023;17;0,386;R
ES0021000004465414FF;21/11/2023;18;0,206;R
ES0021000004465414FF;21/11/2023;19;0,342;R
ES0021000004465414FF;21/11/2023;20;0,489;R
ES0021000004465414FF;21/11/2023;21;1,014;R
ES0021000004465414FF;21/11/2023;22;2,148;R
ES0021000004465414FF;21/11/2023;23;0,831;R
ES0021000004465414FF;21/11/2023;24;0,741;R
ES0021000004465414FF;22/11/2023;1;0,491;R
ES0021000004465414FF;22/11/2023;2;0,247;R
ES0021000004465414FF;22/11/2023;3;0,218;R
ES0021000004465414FF;22/11/2023;4;0,204;R
ES0021000004465414FF;22/11/2023;5;0,211;R
ES0021000004465414FF;22/11/2023;6;0,147;R
ES0021000004465414FF;22/11/2023;7;0,864;R
ES0021000004465414FF;22/11/2023;8;0,402;R
ES0021000004465414FF;22/11/2023;9;0,326;R
ES0021000004465414FF;22/11/2023;10;0,29;R
ES0021000004465414FF;22/11/2023;11;0,356;R
ES0021000004465414FF;22/11/2023;12;0,309;R
ES0021000004465414FF;22/11/2023;13;0,355;R
ES0021000004465414FF;22/11/2023;14;0,288;R
ES0021000004465414FF;22/11/2023;15;0,198;R
ES0021000004465414FF;22/11/2023;16;0,232;R
ES0021000004465414FF;22/11/2023;17;0,198;R
ES0021000004465414FF;22/11/2023;18;0,138;R
ES0021000004465414FF;22/11/2023;19;0,185;R
ES0021000004465414FF;22/11/2023;20;0,516;R
ES0021000004465414FF;22/11/2023;21;1,292;R
ES0021000004465414FF;22/11/2023;22;0,746;R
ES0021000004465414FF;22/11/2023;23;0,498;R
ES0021000004465414FF;22/11/2023;24;0,596;R
ES0021000004465414FF;23/11/2023;1;0,365;R
ES0021000004465414FF;23/11/2023;2;0,294;R
ES0021000004465414FF;23/11/2023;3;0,193;R
ES0021000004465414FF;23/11/2023;4;0,161;R
ES0021000004465414FF;23/11/2023;5;0,207;R
ES0021000004465414FF;23/11/2023;6;0,156;R
ES0021000004465414FF;23/11/2023;7;0,963;R
ES0021000004465414FF;23/11/2023;8;0,463;R
ES0021000004465414FF;23/11/2023;9;0,222;R
ES0021000004465414FF;23/11/2023;10;0,145;R
ES0021000004465414FF;23/11/2023;11;0,319;R
ES0021000004465414FF;23/11/2023;12;0,3;R
ES0021000004465414FF;23/11/2023;13;0,337;R
ES0021000004465414FF;23/11/2023;14;0,35;R
ES0021000004465414FF;23/11/2023;15;0,417;R
ES0021000004465414FF;23/11/2023;16;0,499;R
ES0021000004465414FF;23/11/2023;17;0,313;R
ES0021000004465414FF;23/11/2023;18;0,145;R
ES0021000004465414FF;23/11/2023;19;0,296;R
ES0021000004465414FF;23/11/2023;20;0,223;R
ES0021000004465414FF;23/11/2023;21;0,194;R
ES0021000004465414FF;23/11/2023;22;0,136;R
ES0021000004465414FF;23/11/2023;23;0,37;R
ES0021000004465414FF;23/11/2023;24;0,272;R
ES0021000004465414FF;24/11/2023;1;0,424;R
ES0021000004465414FF;24/11/2023;2;0,409;R
ES0021000004465414FF;24/11/2023;3;0,342;R
ES0021000004465414FF;24/11/2023;4;0,173;R
ES0021000004465414FF;24/11/2023;5;0,209;R
ES0021000004465414FF;24/11/2023;6;0,25;R
ES0021000004465414FF;24/11/2023;7;0,182;R
ES0021000004465414FF;24/11/2023;8;0,213;R
ES0021000004465414FF;24/11/2023;9;0,174;R
ES0021000004465414FF;24/11/2023;10;0,467;R
ES0021000004465414FF;24/11/2023;11;0,386;R
ES0021000004465414FF;24/11/2023;12;0,473;R
ES0021000004465414FF;24/11/2023;13;0,416;R
ES0021000004465414FF;24/11/2023;14;0,496;R
ES0021000004465414FF;24/11/2023;15;0,548;R
ES0021000004465414FF;24/11/2023;16;0,501;R
ES0021000004465414FF;24/11/2023;17;0,491;R
ES0021000004465414FF;24/11/2023;18;0,284;R
ES0021000004465414FF;24/11/2023;19;0,282;R
ES0021000004465414FF;24/11/2023;20;0,291;R
ES0021000004465414FF;24/11/2023;21;0,368;R
ES0021000004465414FF;24/11/2023;22;0,361;R
ES0021000004465414FF;24/11/2023;23;0,416;R
ES0021000004465414FF;24/11/2023;24;0,494;R
ES0021000004465414FF;25/11/2023;1;0,337;R
ES0021000004465414FF;25/11/2023;2;0,295;R
ES0021000004465414FF;25/11/2023;3;0,125;R
ES0021000004465414FF;25/11/2023;4;0,2;R
ES0021000004465414FF;25/11/2023;5;0,131;R
ES0021000004465414FF;25/11/2023;6;0,201;R
ES0021000004465414FF;25/11/2023;7;0,188;R
ES0021000004465414FF;25/11/2023;8;0,128;R
ES0021000004465414FF;25/11/2023;9;0,204;R
ES0021000004465414FF;25/11/2023;10;0,169;R
ES0021000004465414FF;25/11/2023;11;0,405;R
ES0021000004465414FF;25/11/2023;12;0,406;R
ES0021000004465414FF;25/11/2023;13;0,487;R
ES0021000004465414FF;25/11/2023;14;0,564;R
ES0021000004465414FF;25/11/2023;15;0,484;R
ES0021000004465414FF;25/11/2023;16;0,849;R
ES0021000004465414FF;25/11/2023;17;0,491;R
ES0021000004465414FF;25/11/2023;18;0,454;R
ES0021000004465414FF;25/11/2023;19;0,479;R
ES0021000004465414FF;25/11/2023;20;0,517;R
ES0021000004465414FF;25/11/2023;21;0,441;R
ES0021000004465414FF;25/11/2023;22;1,133;R
ES0021000004465414FF;25/11/2023;23;0,437;R
ES0021000004465414FF;25/11/2023;24;0,436;R
ES0021000004465414FF;26/11/2023;1;0,131;R
ES0021000004465414FF;26/11/2023;2;0,168;R
ES0021000004465414FF;26/11/2023;3;0,171;R
ES0021000004465414FF;26/11/2023;4;0,136;R
ES0021000004465414FF;26/11/2023;5;0,274;R
ES0021000004465414FF;26/11/2023;6;0,213;R
ES0021000004465414FF;26/11/2023;7;0,156;R
ES0021000004465414FF;26/11/2023;8;0,198;R
ES0021000004465414FF;26/11/2023;9;0,133;R
ES0021000004465414FF;26/11/2023;10;0,196;R
ES0021000004465414FF;26/11/2023;11;0,281;R
ES0021000004465414FF;26/11/2023;12;0,399;R
ES0021000004465414FF;26/11/2023;13;0,48;R
ES0021000004465414FF;26/11/2023;14;0,644;R
ES0021000004465414FF;26/11/2023;15;1,377;R
ES0021000004465414FF;26/11/2023;16;0,716;R
ES0021000004465414FF;26/11/2023;17;0,479;R
ES0021000004465414FF;26/11/2023;18;0,505;R
ES0021000004465414FF;26/11/2023;19;1,007;R
ES0021000004465414FF;26/11/2023;20;0,821;R
ES0021000004465414FF;26/11/2023;21;0,831;R
ES0021000004465414FF;26/11/2023;22;0,899;R
ES0021000004465414FF;26/11/2023;23;0,957;R
ES0021000004465414FF;26/11/2023;24;0,739;R
ES0021000004465414FF;27/11/2023;1;0,306;R
ES0021000004465414FF;27/11/2023;2;0,212;R
ES0021000004465414FF;27/11/2023;3;0,193;R
ES0021000004465414FF;27/11/2023;4;0,132;R
ES0021000004465414FF;27/11/2023;5;0,133;R
ES0021000004465414FF;27/11/2023;6;0,222;R
ES0021000004465414FF;27/11/2023;7;0,343;R
ES0021000004465414FF;27/11/2023;8;0,358;R
ES0021000004465414FF;27/11/2023;9;0,277;R
ES0021000004465414FF;27/11/2023;10;0,401;R
ES0021000004465414FF;27/11/2023;11;0,447;R
ES0021000004465414FF;27/11/2023;12;0,513;R
ES0021000004465414FF;27/11/2023;13;0,419;R
ES0021000004465414FF;27/11/2023;14;0,434;R
ES0021000004465414FF;27/11/2023;15;0,471;R
ES0021000004465414FF;27/11/2023;16;0,678;R
ES0021000004465414FF;27/11/2023;17;0,393;R
ES0021000004465414FF;27/11/2023;18;0,332;R
ES0021000004465414FF;27/11/2023;19;0,355;R
ES0021000004465414FF;27/11/2023;20;1,037;R
ES0021000004465414FF;27/11/2023;21;0,973;R
ES0021000004465414FF;27/11/2023;22;0,733;R
ES0021000004465414FF;27/11/2023;23;0,596;R
ES0021000004465414FF;27/11/2023;24;0,598;R
ES0021000004465414FF;28/11/2023;1;0,494;R
ES0021000004465414FF;28/11/2023;2;0,144;R
ES0021000004465414FF;28/11/2023;3;0,171;R
ES0021000004465414FF;28/11/2023;4;0,194;R
ES0021000004465414FF;28/11/2023;5;0,139;R
ES0021000004465414FF;28/11/2023;6;0,169;R
ES0021000004465414FF;28/11/2023;7;0,393;R
ES0021000004465414FF;28/11/2023;8;0,367;R
ES0021000004465414FF;28/11/2023;9;0,196;R
ES0021000004465414FF;28/11/2023;10;0,173;R
ES0021000004465414FF;28/11/2023;11;0,314;R
ES0021000004465414FF;28/11/2023;12;0,417;R
ES0021000004465414FF;28/11/2023;13;0,35;R
ES0021000004465414FF;28/11/2023;14;0,384;R
ES0021000004465414FF;28/11/2023;15;0,306;R
ES0021000004465414FF;28/11/2023;16;0,46;R
ES0021000004465414FF;28/11/2023;17;0,325;R
ES0021000004465414FF;28/11/2023;18;0,165;R
ES0021000004465414FF;28/11/2023;19;0,76;R
ES0021000004465414FF;28/11/2023;20;0,649;R
ES0021000004465414FF;28/11/2023;21;1;R
ES0021000004465414FF;28/11/2023;22;0,598;R
ES0021000004465414FF;28/11/2023;23;0,578;R
ES0021000004465414FF;28/11/2023;24;0,77;R
ES0021000004465414FF;29/11/2023;1;0,277;R
ES0021000004465414FF;29/11/2023;2;0,219;R
ES0021000004465414FF;29/11/2023;3;0,158;R
ES0021000004465414FF;29/11/2023;4;0,165;R
ES0021000004465414FF;29/11/2023;5;0,189;R
ES0021000004465414FF;29/11/2023;6;0,124;R
ES0021000004465414FF;29/11/2023;7;0,356;R
ES0021000004465414FF;29/11/2023;8;0,357;R
ES0021000004465414FF;29/11/2023;9;0,163;R
ES0021000004465414FF;29/11/2023;10;0,193;R
ES0021000004465414FF;29/11/2023;11;0,33;R
ES0021000004465414FF;29/11/2023;12;0,302;R
ES0021000004465414FF;29/11/2023;13;0,342;R
ES0021000004465414FF;29/11/2023;14;0,339;R
ES0021000004465414FF;29/11/2023;15;0,39;R
ES0021000004465414FF;29/11/2023;16;0,502;R
ES0021000004465414FF;29/11/2023;17;0,325;R
ES0021000004465414FF;29/11/2023;18;0,14;R
ES0021000004465414FF;29/11/2023;19;0,545;R
ES0021000004465414FF;29/11/2023;20;1,146;R
ES0021000004465414FF;29/11/2023;21;0,591;R
ES0021000004465414FF;29/11/2023;22;0,948;R
ES0021000004465414FF;29/11/2023;23;0,579;R
ES0021000004465414FF;29/11/2023;24;0,41;R
ES0021000004465414FF;30/11/2023;1;0,375;R
ES0021000004465414FF;30/11/2023;2;0,46;R
ES0021000004465414FF;30/11/2023;3;0,326;R
ES0021000004465414FF;30/11/2023;4;0,182;R
ES0021000004465414FF;30/11/2023;5;0,19;R
ES0021000004465414FF;30/11/2023;6;0,15;R
ES0021000004465414FF;30/11/2023;7;0,249;R
ES0021000004465414FF;30/11/2023;8;0,604;R
ES0021000004465414FF;30/11/2023;9;0,24;R
ES0021000004465414FF;30/11/2023;10;0,197;R
ES0021000004465414FF;30/11/2023;11;0,379;R
ES0021000004465414FF;30/11/2023;12;0,366;R
ES0021000004465414FF;30/11/2023;13;0,326;R
ES0021000004465414FF;30/11/2023;14;0,353;R
ES0021000004465414FF;30/11/2023;15;0,339;R
ES0021000004465414FF;30/11/2023;16;0,567;R
ES0021000004465414FF;30/11/2023;17;0,452;R
ES0021000004465414FF;30/11/2023;18;0,558;R
ES0021000004465414FF;30/11/2023;19;0,526;R
ES0021000004465414FF;30/11/2023;20;0,412;R
ES0021000004465414FF;30/11/2023;21;0,369;R
ES0021000004465414FF;30/11/2023;22;0,496;R
ES0021000004465414FF;30/11/2023;23;0,29;R
ES0021000004465414FF;30/11/2023;24;0,236;R
ES0021000004465414FF;01/12/2023;1;0,203;R
ES0021000004465414FF;01/12/2023;2;0,148;R
ES0021000004465414FF;01/12/2023;3;0,138;R
ES0021000004465414FF;01/12/2023;4;0,192;R
ES0021000004465414FF;01/12/2023;5;0,125;R
ES0021000004465414FF;01/12/2023;6;0,17;R
ES0021000004465414FF;01/12/2023;7;0,159;R
ES0021000004465414FF;01/12/2023;8;0,195;R
ES0021000004465414FF;01/12/2023;9;0,471;R
ES0021000004465414FF;01/12/2023;10;0,549;R
ES0021000004465414FF;01/12/2023;11;0,556;R
ES0021000004465414FF;01/12/2023;12;0,508;R
ES0021000004465414FF;01/12/2023;13;0,502;R
ES0021000004465414FF;01/12/2023;14;0,621;R
ES0021000004465414FF;01/12/2023;15;1,857;R
ES0021000004465414FF;01/12/2023;16;0,901;R
ES0021000004465414FF;01/12/2023;17;0,599;R
ES0021000004465414FF;01/12/2023;18;0,605;R
ES0021000004465414FF;01/12/2023;19;0,692;R
ES0021000004465414FF;01/12/2023;20;0,676;R
ES0021000004465414FF;01/12/2023;21;0,623;R
ES0021000004465414FF;01/12/2023;22;0,598;R
ES0021000004465414FF;01/12/2023;23;0,534;R
ES0021000004465414FF;01/12/2023;24;0,35;R
ES0021000004465414FF;02/12/2023;1;0,312;R
ES0021000004465414FF;02/12/2023;2;0,18;R
ES0021000004465414FF;02/12/2023;3;0,224;R
ES0021000004465414FF;02/12/2023;4;0,175;R
ES0021000004465414FF;02/12/2023;5;0,165;R
ES0021000004465414FF;02/12/2023;6;0,225;R
ES0021000004465414FF;02/12/2023;7;0,376;R
ES0021000004465414FF;02/12/2023;8;0,334;R
ES0021000004465414FF;02/12/2023;9;0,336;R
ES0021000004465414FF;02/12/2023;10;0,286;R
ES0021000004465414FF;02/12/2023;11;0,306;R
ES0021000004465414FF;02/12/2023;12;0,431;R
ES0021000004465414FF;02/12/2023;13;0,411;R
ES0021000004465414FF;02/12/2023;14;0,396;R
ES0021000004465414FF;02/12/2023;15;0,411;R
ES0021000004465414FF;02/12/2023;16;0,419;R
ES0021000004465414FF;02/12/2023;17;0,467;R
ES0021000004465414FF;02/12/2023;18;0,503;R
ES0021000004465414FF;02/12/2023;19;0,554;R
ES0021000004465414FF;02/12/2023;20;0,537;R
ES0021000004465414FF;02/12/2023;21;0,569;R
ES0021000004465414FF;02/12/2023;22;0,333;R
ES0021000004465414FF;02/12/2023;23;0,259;R
ES0021000004465414FF;02/12/2023;24;0,242;R
ES0021000004465414FF;03/12/2023;1;0,293;R
ES0021000004465414FF;03/12/2023;2;0,218;R
ES0021000004465414FF;03/12/2023;3;0,143;R
ES0021000004465414FF;03/12/2023;4;0,207;R
ES0021000004465414FF;03/12/2023;5;0,156;R
ES0021000004465414FF;03/12/2023;6;0,171;R
ES0021000004465414FF;03/12/2023;7;0,218;R
ES0021000004465414FF;03/12/2023;8;0,175;R
ES0021000004465414FF;03/12/2023;9;0,426;R
ES0021000004465414FF;03/12/2023;10;0,333;R
ES0021000004465414FF;03/12/2023;11;0,582;R
ES0021000004465414FF;03/12/2023;12;0,267;R
ES0021000004465414FF;03/12/2023;13;0,481;R
ES0021000004465414FF;03/12/2023;14;1,81;R
ES0021000004465414FF;03/12/2023;15;0,647;R
ES0021000004465414FF;03/12/2023;16;1,017;R
ES0021000004465414FF;03/12/2023;17;0,509;R
ES0021000004465414FF;03/12/2023;18;0,599;R
ES0021000004465414FF;03/12/2023;19;0,712;R
ES0021000004465414FF;03/12/2023;20;1,069;R
ES0021000004465414FF;03/12/2023;21;0,879;R
ES0021000004465414FF;03/12/2023;22;1,171;R
ES0021000004465414FF;03/12/2023;23;0,742;R
ES0021000004465414FF;03/12/2023;24;0,513;R
ES0021000004465414FF;04/12/2023;1;0,373;R
ES0021000004465414FF;04/12/2023;2;0,145;R
ES0021000004465414FF;04/12/2023;3;0,211;R
ES0021000004465414FF;04/12/2023;4;0,134;R
ES0021000004465414FF;04/12/2023;5;0,198;R
ES0021000004465414FF;04/12/2023;6;0,15;R
ES0021000004465414FF;04/12/2023;7;0,351;R
ES0021000004465414FF;04/12/2023;8;0,352;R
ES0021000004465414FF;04/12/2023;9;0,296;R
ES0021000004465414FF;04/12/2023;10;0,184;R
ES0021000004465414FF;04/12/2023;11;0,322;R
ES0021000004465414FF;04/12/2023;12;0,393;R
ES0021000004465414FF;04/12/2023;13;0,478;R
ES0021000004465414FF;04/12/2023;14;0,542;R
ES0021000004465414FF;04/12/2023;15;0,541;R
ES0021000004465414FF;04/12/2023;16;0,689;R
ES0021000004465414FF;04/12/2023;17;0,389;R
ES0021000004465414FF;04/12/2023;18;0,285;R
ES0021000004465414FF;04/12/2023;19;0,286;R
ES0021000004465414FF;04/12/2023;20;0,341;R
ES0021000004465414FF;04/12/2023;21;1,17;R
ES0021000004465414FF;04/12/2023;22;0,854;R
ES0021000004465414FF;04/12/2023;23;0,578;R
ES0021000004465414FF;04/12/2023;24;0,614;R
ES0021000004465414FF;05/12/2023;1;0,261;R
ES0021000004465414FF;05/12/2023;2;0,223;R
ES0021000004465414FF;05/12/2023;3;0,256;R
ES0021000004465414FF;05/12/2023;4;0,192;R
ES0021000004465414FF;05/12/2023;5;0,243;R
ES0021000004465414FF;05/12/2023;6;0,147;R
ES0021000004465414FF;05/12/2023;7;0,299;R
ES0021000004465414FF;05/12/2023;8;0,337;R
ES0021000004465414FF;05/12/2023;9;0,248;R
ES0021000004465414FF;05/12/2023;10;0,231;R
ES0021000004465414FF;05/12/2023;11;0,24;R
ES0021000004465414FF;05/12/2023;12;0,233;R
ES0021000004465414FF;05/12/2023;13;0,378;R
ES0021000004465414FF;05/12/2023;14;0,428;R
ES0021000004465414FF;05/12/2023;15;0,421;R
ES0021000004465414FF;05/12/2023;16;0,571;R
ES0021000004465414FF;05/12/2023;17;0,381;R
ES0021000004465414FF;05/12/2023;18;0,217;R
ES0021000004465414FF;05/12/2023;19;0,335;R
ES0021000004465414FF;05/12/2023;20;0,374;R
ES0021000004465414FF;05/12/2023;21;0,375;R
ES0021000004465414FF;05/12/2023;22;0,371;R
ES0021000004465414FF;05/12/2023;23;0,454;R
ES0021000004465414FF;05/12/2023;24;0,537;R
ES0021000004465414FF;06/12/2023;1;0,452;R
ES0021000004465414FF;06/12/2023;2;0,276;R
ES0021000004465414FF;06/12/2023;3;0,179;R
ES0021000004465414FF;06/12/2023;4;0,222;R
ES0021000004465414FF;06/12/2023;5;0,163;R
ES0021000004465414FF;06/12/2023;6;0,205;R
ES0021000004465414FF;06/12/2023;7;0,166;R
ES0021000004465414FF;06/12/2023;8;0,185;R
ES0021000004465414FF;06/12/2023;9;0,212;R
ES0021000004465414FF;06/12/2023;10;0,236;R
ES0021000004465414FF;06/12/2023;11;0,229;R
ES0021000004465414FF;06/12/2023;12;0,284;R
ES0021000004465414FF;06/12/2023;13;0,471;R
ES0021000004465414FF;06/12/2023;14;0,26;R
ES0021000004465414FF;06/12/2023;15;0,308;R
ES0021000004465414FF;06/12/2023;16;0,574;R
ES0021000004465414FF;06/12/2023;17;0,472;R
ES0021000004465414FF;06/12/2023;18;0,913;R
ES0021000004465414FF;06/12/2023;19;0,361;R
ES0021000004465414FF;06/12/2023;20;0,279;R
ES0021000004465414FF;06/12/2023;21;0,343;R
ES0021000004465414FF;06/12/2023;22;0,382;R
ES0021000004465414FF;06/12/2023;23;0,357;R
ES0021000004465414FF;06/12/2023;24;0,171;R
ES0021000004465414FF;07/12/2023;1;0,191;R
ES0021000004465414FF;07/12/2023;2;0,15;R
ES0021000004465414FF;07/12/2023;3;0,167;R
ES0021000004465414FF;07/12/2023;4;0,162;R
ES0021000004465414FF;07/12/2023;5;0,18;R
ES0021000004465414FF;07/12/2023;6;0,152;R
ES0021000004465414FF;07/12/2023;7;0,179;R
ES0021000004465414FF;07/12/2023;8;0,142;R
ES0021000004465414FF;07/12/2023;9;0,181;R
ES0021000004465414FF;07/12/2023;10;0,221;R
ES0021000004465414FF;07/12/2023;11;0,226;R
ES0021000004465414FF;07/12/2023;12;0,19;R
ES0021000004465414FF;07/12/2023;13;0,186;R
ES0021000004465414FF;07/12/2023;14;0,244;R
ES0021000004465414FF;07/12/2023;15;0,519;R
ES0021000004465414FF;07/12/2023;16;0,545;R
ES0021000004465414FF;07/12/2023;17;0,422;R
ES0021000004465414FF;07/12/2023;18;0,493;R
ES0021000004465414FF;07/12/2023;19;0,423;R
ES0021000004465414FF;07/12/2023;20;0,482;R
ES0021000004465414FF;07/12/2023;21;0,418;R
ES0021000004465414FF;07/12/2023;22;0,495;R
ES0021000004465414FF;07/12/2023;23;0,423;R
ES0021000004465414FF;07/12/2023;24;0,452;R
ES0021000004465414FF;08/12/2023;1;0,187;R
ES0021000004465414FF;08/12/2023;2;0,172;R
ES0021000004465414FF;08/12/2023;3;0,141;R
ES0021000004465414FF;08/12/2023;4;0,15;R
ES0021000004465414FF;08/12/2023;5;0,145;R
ES0021000004465414FF;08/12/2023;6;0,142;R
ES0021000004465414FF;08/12/2023;7;0,173;R
ES0021000004465414FF;08/12/2023;8;0,128;R
ES0021000004465414FF;08/12/2023;9;0,174;R
ES0021000004465414FF;08/12/2023;10;0,142;R
ES0021000004465414FF;08/12/2023;11;0,298;R
ES0021000004465414FF;08/12/2023;12;0,302;R
ES0021000004465414FF;08/12/2023;13;0,39;R
ES0021000004465414FF;08/12/2023;14;0,379;R
ES0021000004465414FF;08/12/2023;15;0,315;R
ES0021000004465414FF;08/12/2023;16;0,523;R
ES0021000004465414FF;08/12/2023;17;0,432;R
ES0021000004465414FF;08/12/2023;18;0,527;R
ES0021000004465414FF;08/12/2023;19;0,462;R
ES0021000004465414FF;08/12/2023;20;0,528;R
ES0021000004465414FF;08/12/2023;21;0,534;R
ES0021000004465414FF;08/12/2023;22;0,55;R
ES0021000004465414FF;08/12/2023;23;0,813;R
ES0021000004465414FF;08/12/2023;24;0,178;R
ES0021000004465414FF;09/12/2023;1;0,179;R
ES0021000004465414FF;09/12/2023;2;0,123;R
ES0021000004465414FF;09/12/2023;3;0,183;R
ES0021000004465414FF;09/12/2023;4;0,131;R
ES0021000004465414FF;09/12/2023;5;0,15;R
ES0021000004465414FF;09/12/2023;6;0,25;R
ES0021000004465414FF;09/12/2023;7;0,15;R
ES0021000004465414FF;09/12/2023;8;0,192;R
ES0021000004465414FF;09/12/2023;9;0,127;R
ES0021000004465414FF;09/12/2023;10;0,18;R
ES0021000004465414FF;09/12/2023;11;0,137;R
ES0021000004465414FF;09/12/2023;12;0,27;R
ES0021000004465414FF;09/12/2023;13;0,457;R
ES0021000004465414FF;09/12/2023;14;0,461;R
ES0021000004465414FF;09/12/2023;15;0,592;R
ES0021000004465414FF;09/12/2023;16;0,626;R
ES0021000004465414FF;09/12/2023;17;0,474;R
ES0021000004465414FF;09/12/2023;18;0,363;R
ES0021000004465414FF;09/12/2023;19;0,463;R
ES0021000004465414FF;09/12/2023;20;0,492;R
ES0021000004465414FF;09/12/2023;21;0,533;R
ES0021000004465414FF;09/12/2023;22;0,497;R
ES0021000004465414FF;09/12/2023;23;0,591;R
ES0021000004465414FF;09/12/2023;24;0,617;R
ES0021000004465414FF;10/12/2023;1;0,34;R
ES0021000004465414FF;10/12/2023;2;0,16;R
ES0021000004465414FF;10/12/2023;3;0,125;R
ES0021000004465414FF;10/12/2023;4;0,165;R
ES0021000004465414FF;10/12/2023;5;0,132;R
ES0021000004465414FF;10/12/2023;6;0,123;R
ES0021000004465414FF;10/12/2023;7;0,17;R
ES0021000004465414FF;10/12/2023;8;0,122;R
ES0021000004465414FF;10/12/2023;9;0,143;R
ES0021000004465414FF;10/12/2023;10;0,161;R
ES0021000004465414FF;10/12/2023;11;0,198;R
ES0021000004465414FF;10/12/2023;12;0,523;R
ES0021000004465414FF;10/12/2023;13;1,867;R
ES0021000004465414FF;10/12/2023;14;1,903;R
ES0021000004465414FF;10/12/2023;15;0,68;R
ES0021000004465414FF;10/12/2023;16;0,794;R
ES0021000004465414FF;10/12/2023;17;0,663;R
ES0021000004465414FF;10/12/2023;18;0,654;R
ES0021000004465414FF;10/12/2023;19;0,731;R
ES0021000004465414FF;10/12/2023;20;1,193;R
ES0021000004465414FF;10/12/2023;21;0,624;R
ES0021000004465414FF;10/12/2023;22;0,702;R
ES0021000004465414FF;10/12/2023;23;0,712;R
ES0021000004465414FF;10/12/2023;24;0,692;R
ES0021000004465414FF;11/12/2023;1;0,498;R
ES0021000004465414FF;11/12/2023;2;0,243;R
ES0021000004465414FF;11/12/2023;3;0,149;R
ES0021000004465414FF;11/12/2023;4;0,288;R
ES0021000004465414FF;11/12/2023;5;0,206;R
ES0021000004465414FF;11/12/2023;6;0,144;R
ES0021000004465414FF;11/12/2023;7;0,397;R
ES0021000004465414FF;11/12/2023;8;0,283;R
ES0021000004465414FF;11/12/2023;9;0,202;R
ES0021000004465414FF;11/12/2023;10;0,297;R
ES0021000004465414FF;11/12/2023;11;0,394;R
ES0021000004465414FF;11/12/2023;12;0,377;R
ES0021000004465414FF;11/12/2023;13;0,418;R
ES0021000004465414FF;11/12/2023;14;0,328;R
ES0021000004465414FF;11/12/2023;15;0,655;R
ES0021000004465414FF;11/12/2023;16;0,717;R
ES0021000004465414FF;11/12/2023;17;0,483;R
ES0021000004465414FF;11/12/2023;18;0,458;R
ES0021000004465414FF;11/12/2023;19;0,559;R
ES0021000004465414FF;11/12/2023;20;1,244;R
ES0021000004465414FF;11/12/2023;21;0,488;R
ES0021000004465414FF;11/12/2023;22;0,775;R
ES0021000004465414FF;11/12/2023;23;1,063;R
ES0021000004465414FF;11/12/2023;24;0,667;R
ES0021000004465414FF;12/12/2023;1;0,533;R
ES0021000004465414FF;12/12/2023;2;0,167;R
ES0021000004465414FF;12/12/2023;3;0,16;R
ES0021000004465414FF;12/12/2023;4;0,201;R
ES0021000004465414FF;12/12/2023;5;0,131;R
ES0021000004465414FF;12/12/2023;6;0,205;R
ES0021000004465414FF;12/12/2023;7;0,371;R
ES0021000004465414FF;12/12/2023;8;0,429;R
ES0021000004465414FF;12/12/2023;9;0,326;R
ES0021000004465414FF;12/12/2023;10;0,344;R
ES0021000004465414FF;12/12/2023;11;0,38;R
ES0021000004465414FF;12/12/2023;12;0,407;R
ES0021000004465414FF;12/12/2023;13;0,35;R
