P (kW);Time
0.67026;2020-09-10 10:10:00
0.7250800000000001;2020-09-10 11:10:00
0.7181000000000001;2020-09-10 12:10:00
0.69759;2020-09-10 13:10:00
0.6207999999999999;2020-09-10 14:10:00
0.4874;2020-09-10 15:10:00
0.3160199999999999;2020-09-10 16:10:00
0.11331999999999992;2020-09-10 17:10:00
0.0049299999999999;2020-09-10 18:10:00
0.0;2020-09-10 19:10:00
0.0;2020-09-10 20:10:00
0.0;2020-09-10 21:10:00
0.0;2020-09-10 22:10:00
0.0;2020-09-10 23:10:00
0.0;2020-09-11 00:10:00
0.0;2020-09-11 01:10:00
0.0;2020-09-11 02:10:00
0.0;2020-09-11 03:10:00
0.0;2020-09-11 04:10:00
0.0;2020-09-11 05:10:00
0.00242;2020-09-11 06:10:00
0.16612;2020-09-11 07:10:00
0.38143;2020-09-11 08:10:00
0.551;2020-09-11 09:10:00
0.66452;2020-09-11 10:10:00
0.7169;2020-09-11 11:10:00
0.7180700000000001;2020-09-11 12:10:00
0.70429;2020-09-11 13:10:00
0.6314500000000001;2020-09-11 14:10:00
0.49285;2020-09-11 15:10:00
0.31206;2020-09-11 16:10:00
0.1009;2020-09-11 17:10:00
0.00398;2020-09-11 18:10:00
0.0;2020-09-11 19:10:00
0.0;2020-09-11 20:10:00
0.0;2020-09-11 21:10:00
0.0;2020-09-11 22:10:00
0.0;2020-09-11 23:10:00
0.0;2020-09-12 00:10:00
0.0;2020-09-12 01:10:00
0.0;2020-09-12 02:10:00
0.0;2020-09-12 03:10:00
0.0;2020-09-12 04:10:00
0.0;2020-09-12 05:10:00
0.00156;2020-09-12 06:10:00
0.16131;2020-09-12 07:10:00
0.3724599999999999;2020-09-12 08:10:00
0.53124;2020-09-12 09:10:00
0.6614099999999999;2020-09-12 10:10:00
0.71593;2020-09-12 11:10:00
0.70701;2020-09-12 12:10:00
0.68767;2020-09-12 13:10:00
0.6133200000000001;2020-09-12 14:10:00
0.4709;2020-09-12 15:10:00
0.29643;2020-09-12 16:10:00
0.10718000000000001;2020-09-12 17:10:00
0.0022;2020-09-12 18:10:00
0.0;2020-09-12 19:10:00
0.0;2020-09-12 20:10:00
0.0;2020-09-12 21:10:00
0.0;2020-09-12 22:10:00
0.0;2020-09-12 23:10:00
0.0;2020-09-13 00:10:00
0.0;2020-09-13 01:10:00
0.0;2020-09-13 02:10:00
0.0;2020-09-13 03:10:00
0.0;2020-09-13 04:10:00
0.0;2020-09-13 05:10:00
0.00078;2020-09-13 06:10:00
0.15691;2020-09-13 07:10:00
0.37176;2020-09-13 08:10:00
0.5371900000000001;2020-09-13 09:10:00
0.65996;2020-09-13 10:10:00
0.65534;2020-09-13 11:10:00
0.67141;2020-09-13 12:10:00
0.65739;2020-09-13 13:10:00
0.56979;2020-09-13 14:10:00
0.28134;2020-09-13 15:10:00
0.26773;2020-09-13 16:10:00
0.08496;2020-09-13 17:10:00
0.00103;2020-09-13 18:10:00
0.0;2020-09-13 19:10:00
0.0;2020-09-13 20:10:00
0.0;2020-09-13 21:10:00
0.0;2020-09-13 22:10:00
0.0;2020-09-13 23:10:00
0.0;2020-09-14 00:10:00
0.0;2020-09-14 01:10:00
0.0;2020-09-14 02:10:00
0.0;2020-09-14 03:10:00
0.0;2020-09-14 04:10:00
0.0;2020-09-14 05:10:00
0.0;2020-09-14 06:10:00
0.06492;2020-09-14 07:10:00
0.19033;2020-09-14 08:10:00
0.52615;2020-09-14 09:10:00
0.27679000000000004;2020-09-14 10:10:00
0.57124;2020-09-14 11:10:00
0.40593;2020-09-14 12:10:00
0.6164700000000001;2020-09-14 13:10:00
0.20904;2020-09-14 14:10:00
0.24274;2020-09-14 15:10:00
0.18685;2020-09-14 16:10:00
0.07426;2020-09-14 17:10:00
0.0;2020-09-14 18:10:00
0.0;2020-09-14 19:10:00
0.0;2020-09-14 20:10:00
0.0;2020-09-14 21:10:00
0.0;2020-09-14 22:10:00
0.0;2020-09-14 23:10:00
0.0;2020-09-15 00:10:00
0.0;2020-09-15 01:10:00
0.0;2020-09-15 02:10:00
0.0;2020-09-15 03:10:00
0.0;2020-09-15 04:10:00
0.0;2020-09-15 05:10:00
0.0;2020-09-15 06:10:00
0.08628;2020-09-15 07:10:00
0.3425899999999999;2020-09-15 08:10:00
0.5018;2020-09-15 09:10:00
0.4870299999999999;2020-09-15 10:10:00
0.7102;2020-09-15 11:10:00
0.61137;2020-09-15 12:10:00
0.57808;2020-09-15 13:10:00
0.57633;2020-09-15 14:10:00
0.37632;2020-09-15 15:10:00
0.22828;2020-09-15 16:10:00
0.09209;2020-09-15 17:10:00
0.0;2020-09-15 18:10:00
0.0;2020-09-15 19:10:00
0.0;2020-09-15 20:10:00
0.0;2020-09-15 21:10:00
0.0;2020-09-15 22:10:00
0.0;2020-09-15 23:10:00
0.0;2020-09-16 00:10:00
0.0;2020-09-16 01:10:00
0.0;2020-09-16 02:10:00
0.0;2020-09-16 03:10:00
0.0;2020-09-16 04:10:00
0.0;2020-09-16 05:10:00
0.0;2020-09-16 06:10:00
0.1592299999999999;2020-09-16 07:10:00
0.36012;2020-09-16 08:10:00
0.40747000000000005;2020-09-16 09:10:00
0.56452;2020-09-16 10:10:00
0.6560499999999999;2020-09-16 11:10:00
0.7158300000000001;2020-09-16 12:10:00
0.66369;2020-09-16 13:10:00
0.52785;2020-09-16 14:10:00
0.4101499999999999;2020-09-16 15:10:00
0.2486;2020-09-16 16:10:00
0.09845000000000001;2020-09-16 17:10:00
0.0;2020-09-16 18:10:00
0.0;2020-09-16 19:10:00
0.0;2020-09-16 20:10:00
0.0;2020-09-16 21:10:00
0.0;2020-09-16 22:10:00
0.0;2020-09-16 23:10:00
0.0;2020-09-17 00:10:00
0.0;2020-09-17 01:10:00
0.0;2020-09-17 02:10:00
0.0;2020-09-17 03:10:00
0.0;2020-09-17 04:10:00
0.0;2020-09-17 05:10:00
0.0;2020-09-17 06:10:00
0.14817;2020-09-17 07:10:00
0.29951;2020-09-17 08:10:00
0.43742000000000003;2020-09-17 09:10:00
0.18594;2020-09-17 10:10:00
0.67073;2020-09-17 11:10:00
0.61586;2020-09-17 12:10:00
0.22206;2020-09-17 13:10:00
0.49406;2020-09-17 14:10:00
0.42307;2020-09-17 15:10:00
0.11483;2020-09-17 16:10:00
0.06049;2020-09-17 17:10:00
0.0;2020-09-17 18:10:00
0.0;2020-09-17 19:10:00
0.0;2020-09-17 20:10:00
0.0;2020-09-17 21:10:00
0.0;2020-09-17 22:10:00
0.0;2020-09-17 23:10:00
0.0;2020-09-18 00:10:00
0.0;2020-09-18 01:10:00
0.0;2020-09-18 02:10:00
0.0;2020-09-18 03:10:00
0.0;2020-09-18 04:10:00
0.0;2020-09-18 05:10:00
0.0;2020-09-18 06:10:00
0.09040000000000001;2020-09-18 07:10:00
0.13685;2020-09-18 08:10:00
0.25415;2020-09-18 09:10:00
0.1651999999999999;2020-09-18 10:10:00
0.16791;2020-09-18 11:10:00
0.2877;2020-09-18 12:10:00
0.039310000000000005;2020-09-18 13:10:00
0.1899499999999999;2020-09-18 14:10:00
0.05652;2020-09-18 15:10:00
0.02702;2020-09-18 16:10:00
0.09043000000000001;2020-09-18 17:10:00
0.0;2020-09-18 18:10:00
0.0;2020-09-18 19:10:00
0.0;2020-09-18 20:10:00
0.0;2020-09-18 21:10:00
0.0;2020-09-18 22:10:00
0.0;2020-09-18 23:10:00
0.0;2020-09-19 00:10:00
0.0;2020-09-19 01:10:00
0.0;2020-09-19 02:10:00
0.0;2020-09-19 03:10:00
0.0;2020-09-19 04:10:00
0.0;2020-09-19 05:10:00
0.0;2020-09-19 06:10:00
0.10379000000000001;2020-09-19 07:10:00
0.0794899999999999;2020-09-19 08:10:00
0.05339;2020-09-19 09:10:00
0.16727;2020-09-19 10:10:00
0.31679;2020-09-19 11:10:00
0.63152;2020-09-19 12:10:00
0.056960000000000004;2020-09-19 13:10:00
0.1683899999999999;2020-09-19 14:10:00
0.09841;2020-09-19 15:10:00
0.12240000000000001;2020-09-19 16:10:00
0.0978;2020-09-19 17:10:00
0.0;2020-09-19 18:10:00
0.0;2020-09-19 19:10:00
0.0;2020-09-19 20:10:00
0.0;2020-09-19 21:10:00
0.0;2020-09-19 22:10:00
0.0;2020-09-19 23:10:00
0.0;2020-09-20 00:10:00
0.0;2020-09-20 01:10:00
0.0;2020-09-20 02:10:00
0.0;2020-09-20 03:10:00
0.0;2020-09-20 04:10:00
0.0;2020-09-20 05:10:00
0.0;2020-09-20 06:10:00
0.09148999999999992;2020-09-20 07:10:00
0.18847;2020-09-20 08:10:00
0.1741;2020-09-20 09:10:00
0.21852000000000002;2020-09-20 10:10:00
0.28773000000000004;2020-09-20 11:10:00
0.41307;2020-09-20 12:10:00
0.40643;2020-09-20 13:10:00
0.34349;2020-09-20 14:10:00
0.32066;2020-09-20 15:10:00
0.20469;2020-09-20 16:10:00
0.06568;2020-09-20 17:10:00
0.0;2020-09-20 18:10:00
0.0;2020-09-20 19:10:00
0.0;2020-09-20 20:10:00
0.0;2020-09-20 21:10:00
0.0;2020-09-20 22:10:00
0.0;2020-09-20 23:10:00
0.0;2020-09-21 00:10:00
0.0;2020-09-21 01:10:00
0.0;2020-09-21 02:10:00
0.0;2020-09-21 03:10:00
0.0;2020-09-21 04:10:00
0.0;2020-09-21 05:10:00
0.0;2020-09-21 06:10:00
0.13501;2020-09-21 07:10:00
0.31164;2020-09-21 08:10:00
0.53742;2020-09-21 09:10:00
0.65962;2020-09-21 10:10:00
0.71566;2020-09-21 11:10:00
0.6588099999999999;2020-09-21 12:10:00
0.72272;2020-09-21 13:10:00
0.64179;2020-09-21 14:10:00
0.49495;2020-09-21 15:10:00
0.30063999999999996;2020-09-21 16:10:00
0.08776;2020-09-21 17:10:00
0.0;2020-09-21 18:10:00
0.0;2020-09-21 19:10:00
0.0;2020-09-21 20:10:00
0.0;2020-09-21 21:10:00
0.0;2020-09-21 22:10:00
0.0;2020-09-21 23:10:00
0.0;2020-09-22 00:10:00
0.0;2020-09-22 01:10:00
0.0;2020-09-22 02:10:00
0.0;2020-09-22 03:10:00
0.0;2020-09-22 04:10:00
0.0;2020-09-22 05:10:00
0.0;2020-09-22 06:10:00
0.16102;2020-09-22 07:10:00
0.37576;2020-09-22 08:10:00
0.5219199999999999;2020-09-22 09:10:00
0.67768;2020-09-22 10:10:00
0.7148300000000001;2020-09-22 11:10:00
0.7475700000000001;2020-09-22 12:10:00
0.70921;2020-09-22 13:10:00
0.62749;2020-09-22 14:10:00
0.49111;2020-09-22 15:10:00
0.29610000000000003;2020-09-22 16:10:00
0.09061;2020-09-22 17:10:00
0.0;2020-09-22 18:10:00
0.0;2020-09-22 19:10:00
0.0;2020-09-22 20:10:00
0.0;2020-09-22 21:10:00
0.0;2020-09-22 22:10:00
0.0;2020-09-22 23:10:00
0.0;2020-09-23 00:10:00
0.0;2020-09-23 01:10:00
0.0;2020-09-23 02:10:00
0.0;2020-09-23 03:10:00
0.0;2020-09-23 04:10:00
0.0;2020-09-23 05:10:00
0.0;2020-09-23 06:10:00
0.09925;2020-09-23 07:10:00
0.33887;2020-09-23 08:10:00
0.25436000000000003;2020-09-23 09:10:00
0.6061599999999999;2020-09-23 10:10:00
0.40164;2020-09-23 11:10:00
0.57216;2020-09-23 12:10:00
0.73477;2020-09-23 13:10:00
0.60274;2020-09-23 14:10:00
0.38954;2020-09-23 15:10:00
0.28645;2020-09-23 16:10:00
0.08582;2020-09-23 17:10:00
0.0;2020-09-23 18:10:00
0.0;2020-09-23 19:10:00
0.0;2020-09-23 20:10:00
0.0;2020-09-23 21:10:00
0.0;2020-09-23 22:10:00
0.0;2020-09-23 23:10:00
0.0;2020-09-24 00:10:00
0.0;2020-09-24 01:10:00
0.0;2020-09-24 02:10:00
0.0;2020-09-24 03:10:00
0.0;2020-09-24 04:10:00
0.0;2020-09-24 05:10:00
0.0;2020-09-24 06:10:00
0.0089199999999999;2020-09-24 07:10:00
0.07747;2020-09-24 08:10:00
0.06207;2020-09-24 09:10:00
0.37903;2020-09-24 10:10:00
0.50155;2020-09-24 11:10:00
0.54938;2020-09-24 12:10:00
0.45476;2020-09-24 13:10:00
0.50075;2020-09-24 14:10:00
0.48399000000000003;2020-09-24 15:10:00
0.28513;2020-09-24 16:10:00
0.07978;2020-09-24 17:10:00
0.0;2020-09-24 18:10:00
0.0;2020-09-24 19:10:00
0.0;2020-09-24 20:10:00
0.0;2020-09-24 21:10:00
0.0;2020-09-24 22:10:00
0.0;2020-09-24 23:10:00
0.0;2020-09-25 00:10:00
0.0;2020-09-25 01:10:00
0.0;2020-09-25 02:10:00
0.0;2020-09-25 03:10:00
0.0;2020-09-25 04:10:00
0.0;2020-09-25 05:10:00
0.0;2020-09-25 06:10:00
0.17018;2020-09-25 07:10:00
0.37724;2020-09-25 08:10:00
0.60065;2020-09-25 09:10:00
0.73003;2020-09-25 10:10:00
0.78613;2020-09-25 11:10:00
0.79572;2020-09-25 12:10:00
0.7996599999999999;2020-09-25 13:10:00
0.6708099999999999;2020-09-25 14:10:00
0.5009;2020-09-25 15:10:00
0.30082;2020-09-25 16:10:00
0.0746599999999999;2020-09-25 17:10:00
0.0;2020-09-25 18:10:00
0.0;2020-09-25 19:10:00
0.0;2020-09-25 20:10:00
0.0;2020-09-25 21:10:00
0.0;2020-09-25 22:10:00
0.0;2020-09-25 23:10:00
0.0;2020-09-26 00:10:00
0.0;2020-09-26 01:10:00
0.0;2020-09-26 02:10:00
0.0;2020-09-26 03:10:00
0.0;2020-09-26 04:10:00
0.0;2020-09-26 05:10:00
0.0;2020-09-26 06:10:00
0.15753;2020-09-26 07:10:00
0.3793;2020-09-26 08:10:00
0.55562;2020-09-26 09:10:00
0.68729;2020-09-26 10:10:00
0.73437;2020-09-26 11:10:00
0.74936;2020-09-26 12:10:00
0.7185;2020-09-26 13:10:00
0.63306;2020-09-26 14:10:00
0.49294;2020-09-26 15:10:00
0.28714;2020-09-26 16:10:00
0.05897;2020-09-26 17:10:00
0.0;2020-09-26 18:10:00
0.0;2020-09-26 19:10:00
0.0;2020-09-26 20:10:00
0.0;2020-09-26 21:10:00
0.0;2020-09-26 22:10:00
0.0;2020-09-26 23:10:00
0.0;2020-09-27 00:10:00
0.0;2020-09-27 01:10:00
0.0;2020-09-27 02:10:00
0.0;2020-09-27 03:10:00
0.0;2020-09-27 04:10:00
0.0;2020-09-27 05:10:00
0.0;2020-09-27 06:10:00
0.16087;2020-09-27 07:10:00
0.38137;2020-09-27 08:10:00
0.5559700000000001;2020-09-27 09:10:00
0.66659;2020-09-27 10:10:00
0.6852699999999999;2020-09-27 11:10:00
0.75163;2020-09-27 12:10:00
0.73246;2020-09-27 13:10:00
0.6302000000000001;2020-09-27 14:10:00
0.51119;2020-09-27 15:10:00
0.30138;2020-09-27 16:10:00
0.07241;2020-09-27 17:10:00
0.0;2020-09-27 18:10:00
0.0;2020-09-27 19:10:00
0.0;2020-09-27 20:10:00
0.0;2020-09-27 21:10:00
0.0;2020-09-27 22:10:00
0.0;2020-09-27 23:10:00
0.0;2020-09-28 00:10:00
0.0;2020-09-28 01:10:00
0.0;2020-09-28 02:10:00
0.0;2020-09-28 03:10:00
0.0;2020-09-28 04:10:00
0.0;2020-09-28 05:10:00
0.0;2020-09-28 06:10:00
0.17437;2020-09-28 07:10:00
0.39444;2020-09-28 08:10:00
0.59399;2020-09-28 09:10:00
0.69931;2020-09-28 10:10:00
0.72572;2020-09-28 11:10:00
0.7482000000000001;2020-09-28 12:10:00
0.73494;2020-09-28 13:10:00
0.63383;2020-09-28 14:10:00
0.47918;2020-09-28 15:10:00
0.29781;2020-09-28 16:10:00
0.07817;2020-09-28 17:10:00
0.0;2020-09-28 18:10:00
0.0;2020-09-28 19:10:00
0.0;2020-09-28 20:10:00
0.0;2020-09-28 21:10:00
0.0;2020-09-28 22:10:00
0.0;2020-09-28 23:10:00
0.0;2020-09-29 00:10:00
0.0;2020-09-29 01:10:00
0.0;2020-09-29 02:10:00
0.0;2020-09-29 03:10:00
0.0;2020-09-29 04:10:00
0.0;2020-09-29 05:10:00
0.0;2020-09-29 06:10:00
0.1566;2020-09-29 07:10:00
0.16794;2020-09-29 08:10:00
0.5145599999999999;2020-09-29 09:10:00
0.68096;2020-09-29 10:10:00
0.71433;2020-09-29 11:10:00
0.69524;2020-09-29 12:10:00
0.6979500000000001;2020-09-29 13:10:00
0.58404;2020-09-29 14:10:00
0.47479000000000005;2020-09-29 15:10:00
0.27562000000000003;2020-09-29 16:10:00
0.06558;2020-09-29 17:10:00
0.0;2020-09-29 18:10:00
0.0;2020-09-29 19:10:00
0.0;2020-09-29 20:10:00
0.0;2020-09-29 21:10:00
0.0;2020-09-29 22:10:00
0.0;2020-09-29 23:10:00
0.0;2020-09-30 00:10:00
0.0;2020-09-30 01:10:00
0.0;2020-09-30 02:10:00
0.0;2020-09-30 03:10:00
0.0;2020-09-30 04:10:00
0.0;2020-09-30 05:10:00
0.0;2020-09-30 06:10:00
0.15796;2020-09-30 07:10:00
0.34952;2020-09-30 08:10:00
0.5685399999999999;2020-09-30 09:10:00
0.67135;2020-09-30 10:10:00
0.7074600000000001;2020-09-30 11:10:00
0.73377;2020-09-30 12:10:00
0.7253;2020-09-30 13:10:00
0.64391;2020-09-30 14:10:00
0.47473000000000004;2020-09-30 15:10:00
0.2434;2020-09-30 16:10:00
0.052340000000000005;2020-09-30 17:10:00
0.0;2020-09-30 18:10:00
0.0;2020-09-30 19:10:00
0.0;2020-09-30 20:10:00
0.0;2020-09-30 21:10:00
0.0;2020-09-30 22:10:00
0.0;2020-09-30 23:10:00
0.0;2020-10-01 00:10:00
0.0;2020-10-01 01:10:00
0.0;2020-10-01 02:10:00
0.0;2020-10-01 03:10:00
0.0;2020-10-01 04:10:00
0.0;2020-10-01 05:10:00
0.0;2020-10-01 06:10:00
0.17392;2020-10-01 07:10:00
0.37964;2020-10-01 08:10:00
0.5751000000000001;2020-10-01 09:10:00
0.6787000000000001;2020-10-01 10:10:00
0.64249;2020-10-01 11:10:00
0.69787;2020-10-01 12:10:00
0.47381;2020-10-01 13:10:00
0.61893;2020-10-01 14:10:00
0.48379;2020-10-01 15:10:00
0.27142;2020-10-01 16:10:00
0.05;2020-10-01 17:10:00
0.0;2020-10-01 18:10:00
0.0;2020-10-01 19:10:00
0.0;2020-10-01 20:10:00
0.0;2020-10-01 21:10:00
0.0;2020-10-01 22:10:00
0.0;2020-10-01 23:10:00
0.0;2020-10-02 00:10:00
0.0;2020-10-02 01:10:00
0.0;2020-10-02 02:10:00
0.0;2020-10-02 03:10:00
0.0;2020-10-02 04:10:00
0.0;2020-10-02 05:10:00
0.0;2020-10-02 06:10:00
0.08339;2020-10-02 07:10:00
0.0567;2020-10-02 08:10:00
0.027350000000000003;2020-10-02 09:10:00
0.052520000000000004;2020-10-02 10:10:00
0.09112999999999992;2020-10-02 11:10:00
0.1931;2020-10-02 12:10:00
0.66306;2020-10-02 13:10:00
0.66804;2020-10-02 14:10:00
0.4939599999999999;2020-10-02 15:10:00
0.28497;2020-10-02 16:10:00
0.037340000000000005;2020-10-02 17:10:00
0.0;2020-10-02 18:10:00
0.0;2020-10-02 19:10:00
0.0;2020-10-02 20:10:00
0.0;2020-10-02 21:10:00
0.0;2020-10-02 22:10:00
0.0;2020-10-02 23:10:00
0.0;2020-10-03 00:10:00
0.0;2020-10-03 01:10:00
0.0;2020-10-03 02:10:00
0.0;2020-10-03 03:10:00
0.0;2020-10-03 04:10:00
0.0;2020-10-03 05:10:00
0.0;2020-10-03 06:10:00
0.16418000000000002;2020-10-03 07:10:00
0.4035;2020-10-03 08:10:00
0.61177;2020-10-03 09:10:00
0.7221000000000001;2020-10-03 10:10:00
0.76306;2020-10-03 11:10:00
0.7711699999999999;2020-10-03 12:10:00
0.71935;2020-10-03 13:10:00
0.65225;2020-10-03 14:10:00
0.38286000000000003;2020-10-03 15:10:00
0.17613;2020-10-03 16:10:00
0.05539;2020-10-03 17:10:00
0.0;2020-10-03 18:10:00
0.0;2020-10-03 19:10:00
0.0;2020-10-03 20:10:00
0.0;2020-10-03 21:10:00
0.0;2020-10-03 22:10:00
0.0;2020-10-03 23:10:00
0.0;2020-10-04 00:10:00
0.0;2020-10-04 01:10:00
0.0;2020-10-04 02:10:00
0.0;2020-10-04 03:10:00
0.0;2020-10-04 04:10:00
0.0;2020-10-04 05:10:00
0.0;2020-10-04 06:10:00
0.0769099999999999;2020-10-04 07:10:00
0.20703;2020-10-04 08:10:00
0.15291;2020-10-04 09:10:00
0.57869;2020-10-04 10:10:00
0.79504;2020-10-04 11:10:00
0.61229;2020-10-04 12:10:00
0.4569;2020-10-04 13:10:00
0.45762;2020-10-04 14:10:00
0.39564;2020-10-04 15:10:00
0.26319;2020-10-04 16:10:00
0.019440000000000002;2020-10-04 17:10:00
0.0;2020-10-04 18:10:00
0.0;2020-10-04 19:10:00
0.0;2020-10-04 20:10:00
0.0;2020-10-04 21:10:00
0.0;2020-10-04 22:10:00
0.0;2020-10-04 23:10:00
0.0;2020-10-05 00:10:00
0.0;2020-10-05 01:10:00
0.0;2020-10-05 02:10:00
0.0;2020-10-05 03:10:00
0.0;2020-10-05 04:10:00
0.0;2020-10-05 05:10:00
0.0;2020-10-05 06:10:00
0.15893;2020-10-05 07:10:00
0.39774;2020-10-05 08:10:00
0.58647;2020-10-05 09:10:00
0.66835;2020-10-05 10:10:00
0.71614;2020-10-05 11:10:00
0.75294;2020-10-05 12:10:00
0.7457;2020-10-05 13:10:00
0.63864;2020-10-05 14:10:00
0.48471;2020-10-05 15:10:00
0.2772099999999999;2020-10-05 16:10:00
0.05112;2020-10-05 17:10:00
0.0;2020-10-05 18:10:00
0.0;2020-10-05 19:10:00
0.0;2020-10-05 20:10:00
0.0;2020-10-05 21:10:00
0.0;2020-10-05 22:10:00
0.0;2020-10-05 23:10:00
0.0;2020-10-06 00:10:00
0.0;2020-10-06 01:10:00
0.0;2020-10-06 02:10:00
0.0;2020-10-06 03:10:00
0.0;2020-10-06 04:10:00
0.0;2020-10-06 05:10:00
0.0;2020-10-06 06:10:00
0.14755;2020-10-06 07:10:00
0.38288;2020-10-06 08:10:00
0.56129;2020-10-06 09:10:00
0.65776;2020-10-06 10:10:00
0.71175;2020-10-06 11:10:00
0.72573;2020-10-06 12:10:00
0.69357;2020-10-06 13:10:00
0.47914;2020-10-06 14:10:00
0.15469;2020-10-06 15:10:00
0.24177;2020-10-06 16:10:00
0.04177;2020-10-06 17:10:00
0.0;2020-10-06 18:10:00
0.0;2020-10-06 19:10:00
0.0;2020-10-06 20:10:00
0.0;2020-10-06 21:10:00
0.0;2020-10-06 22:10:00
0.0;2020-10-06 23:10:00
0.0;2020-10-07 00:10:00
0.0;2020-10-07 01:10:00
0.0;2020-10-07 02:10:00
0.0;2020-10-07 03:10:00
0.0;2020-10-07 04:10:00
0.0;2020-10-07 05:10:00
0.0;2020-10-07 06:10:00
0.14181;2020-10-07 07:10:00
0.3817799999999999;2020-10-07 08:10:00
0.56428;2020-10-07 09:10:00
0.65849;2020-10-07 10:10:00
0.7050299999999999;2020-10-07 11:10:00
0.72527;2020-10-07 12:10:00
0.69441;2020-10-07 13:10:00
0.59404;2020-10-07 14:10:00
0.45237;2020-10-07 15:10:00
0.25261;2020-10-07 16:10:00
0.03946;2020-10-07 17:10:00
0.0;2020-10-07 18:10:00
0.0;2020-10-07 19:10:00
0.0;2020-10-07 20:10:00
0.0;2020-10-07 21:10:00
0.0;2020-10-07 22:10:00
0.0;2020-10-07 23:10:00
0.0;2020-10-08 00:10:00
0.0;2020-10-08 01:10:00
0.0;2020-10-08 02:10:00
0.0;2020-10-08 03:10:00
0.0;2020-10-08 04:10:00
0.0;2020-10-08 05:10:00
0.0;2020-10-08 06:10:00
0.14255;2020-10-08 07:10:00
0.34181;2020-10-08 08:10:00
0.54998;2020-10-08 09:10:00
0.64864;2020-10-08 10:10:00
0.71127;2020-10-08 11:10:00
0.7147899999999999;2020-10-08 12:10:00
0.45596;2020-10-08 13:10:00
0.17712;2020-10-08 14:10:00
0.34713;2020-10-08 15:10:00
0.20623;2020-10-08 16:10:00
0.0454399999999999;2020-10-08 17:10:00
0.0;2020-10-08 18:10:00
0.0;2020-10-08 19:10:00
0.0;2020-10-08 20:10:00
0.0;2020-10-08 21:10:00
0.0;2020-10-08 22:10:00
0.0;2020-10-08 23:10:00
0.0;2020-10-09 00:10:00
0.0;2020-10-09 01:10:00
0.0;2020-10-09 02:10:00
0.0;2020-10-09 03:10:00
0.0;2020-10-09 04:10:00
0.0;2020-10-09 05:10:00
0.0;2020-10-09 06:10:00
0.14264;2020-10-09 07:10:00
0.37251;2020-10-09 08:10:00
0.5504600000000001;2020-10-09 09:10:00
0.66479;2020-10-09 10:10:00
0.71145;2020-10-09 11:10:00
0.71372;2020-10-09 12:10:00
0.68269;2020-10-09 13:10:00
0.58782;2020-10-09 14:10:00
0.45669;2020-10-09 15:10:00
0.10226;2020-10-09 16:10:00
0.02576;2020-10-09 17:10:00
0.0;2020-10-09 18:10:00
0.0;2020-10-09 19:10:00
0.0;2020-10-09 20:10:00
0.0;2020-10-09 21:10:00
0.0;2020-10-09 22:10:00
0.0;2020-10-09 23:10:00
0.0;2020-10-10 00:10:00
0.0;2020-10-10 01:10:00
0.0;2020-10-10 02:10:00
0.0;2020-10-10 03:10:00
0.0;2020-10-10 04:10:00
0.0;2020-10-10 05:10:00
0.0;2020-10-10 06:10:00
0.13353;2020-10-10 07:10:00
0.3778;2020-10-10 08:10:00
0.56271;2020-10-10 09:10:00
0.67601;2020-10-10 10:10:00
0.7429600000000001;2020-10-10 11:10:00
0.7511599999999999;2020-10-10 12:10:00
0.7018300000000001;2020-10-10 13:10:00
0.60561;2020-10-10 14:10:00
0.4477;2020-10-10 15:10:00
0.24458000000000002;2020-10-10 16:10:00
0.0235599999999999;2020-10-10 17:10:00
0.0;2020-10-10 18:10:00
0.0;2020-10-10 19:10:00
0.0;2020-10-10 20:10:00
0.0;2020-10-10 21:10:00
0.0;2020-10-10 22:10:00
0.0;2020-10-10 23:10:00
0.0;2020-10-11 00:10:00
0.0;2020-10-11 01:10:00
0.0;2020-10-11 02:10:00
0.0;2020-10-11 03:10:00
0.0;2020-10-11 04:10:00
0.0;2020-10-11 05:10:00
0.0;2020-10-11 06:10:00
0.15008;2020-10-11 07:10:00
0.41157;2020-10-11 08:10:00
0.59762;2020-10-11 09:10:00
0.70814;2020-10-11 10:10:00
0.77138;2020-10-11 11:10:00
0.0;2020-10-11 12:10:00
0.75017;2020-10-11 13:10:00
0.6494;2020-10-11 14:10:00
0.48912;2020-10-11 15:10:00
0.2722099999999999;2020-10-11 16:10:00
0.022920000000000003;2020-10-11 17:10:00
0.0;2020-10-11 18:10:00
0.0;2020-10-11 19:10:00
0.0;2020-10-11 20:10:00
0.0;2020-10-11 21:10:00
0.0;2020-10-11 22:10:00
0.0;2020-10-11 23:10:00
0.0;2020-10-12 00:10:00
0.0;2020-10-12 01:10:00
0.0;2020-10-12 02:10:00
0.0;2020-10-12 03:10:00
0.0;2020-10-12 04:10:00
0.0;2020-10-12 05:10:00
0.0;2020-10-12 06:10:00
0.1419;2020-10-12 07:10:00
0.39782;2020-10-12 08:10:00
0.57785;2020-10-12 09:10:00
0.70726;2020-10-12 10:10:00
0.75003;2020-10-12 11:10:00
0.75774;2020-10-12 12:10:00
0.71824;2020-10-12 13:10:00
0.62515;2020-10-12 14:10:00
0.47045;2020-10-12 15:10:00
0.25822;2020-10-12 16:10:00
0.025160000000000002;2020-10-12 17:10:00
0.0;2020-10-12 18:10:00
0.0;2020-10-12 19:10:00
0.0;2020-10-12 20:10:00
0.0;2020-10-12 21:10:00
