month;day;hour;P (kW);Consumo (kWh);PVPC (kWh)
1;28;16;0.27505;0.201;0.29723
1;28;16;0.11122;0.201;0.29723
1;28;16;0.0169;0.201;0.29723
1;28;17;0.0;0.491;0.32517
1;28;17;0.0;0.103;0.32517
1;28;18;0.0;0.997;0.40948
1;28;18;0.0;0.678;0.40948
1;28;19;0.0;0.552;0.41729
1;28;19;0.0;0.083;0.41729
1;28;20;0.0;0.614;0.41091
1;28;20;0.0;0.268;0.41091
1;28;21;0.0;0.646;0.39832
1;28;21;0.0;0.08;0.39832
1;28;22;0.0;1.073;0.31793
1;28;22;0.0;0.079;0.31793
1;28;23;0.0;0.693;0.30571
1;28;23;0.0;0.075;0.30571
1;29;0;0.0;1.002;0.29496
1;29;0;0.0;0.07;0.29496
1;29;1;0.0;0.879;0.28475
1;29;1;0.0;0.055;0.28475
1;29;2;0.0;0.472;0.26576
1;29;2;0.0;0.048;0.26576
1;29;3;0.0;0.132;0.27417
1;29;3;0.0;0.05;0.27417
1;29;4;0.0;0.162;0.27147
1;29;4;0.0;0.05;0.27147
1;29;5;0.0;0.213;0.26471
1;29;5;0.0;0.049;0.26471
1;29;6;0.0;0.26;0.27613
1;29;6;0.0;0.049;0.27613
1;29;7;0.0;0.184;0.29385
1;29;7;0.0;0.049;0.29385
1;29;8;0.15782;0.184;0.30743
1;29;8;0.20842;0.184;0.30743
1;29;8;0.00686;0.184;0.30743
1;29;8;0.15782;0.053;0.30743
1;29;8;0.20842;0.053;0.30743
1;29;8;0.00686;0.053;0.30743
1;29;9;0.48631;0.295;0.29995
1;29;9;0.01839;0.295;0.29995
1;29;9;0.06848;0.295;0.29995
1;29;9;0.48631;0.186;0.29995
1;29;9;0.01839;0.186;0.29995
1;29;9;0.06848;0.186;0.29995
1;29;10;0.64535;0.351;0.2966499999999999
1;29;10;0.22902;0.351;0.2966499999999999
1;29;10;0.22684;0.351;0.2966499999999999
1;29;10;0.64535;0.195;0.2966499999999999
1;29;10;0.22902;0.195;0.2966499999999999
1;29;10;0.22684;0.195;0.2966499999999999
1;29;11;0.74701;0.497;0.27801
1;29;11;0.59287;0.497;0.27801
1;29;11;0.33566;0.497;0.27801
1;29;11;0.74701;0.119;0.27801
1;29;11;0.59287;0.119;0.27801
1;29;11;0.33566;0.119;0.27801
1;29;12;0.76728;0.947;0.27402
1;29;12;0.4096;0.947;0.27402
1;29;12;0.6373099999999999;0.947;0.27402
1;29;12;0.76728;0.058;0.27402
1;29;12;0.4096;0.058;0.27402
1;29;12;0.6373099999999999;0.058;0.27402
1;29;13;0.76513;1.012;0.26776
1;29;13;0.22231;1.012;0.26776
1;29;13;0.7251799999999999;1.012;0.26776
1;29;13;0.76513;0.058;0.26776
1;29;13;0.22231;0.058;0.26776
1;29;13;0.7251799999999999;0.058;0.26776
1;29;14;0.6845399999999999;0.437;0.26215
1;29;14;0.13213;0.437;0.26215
1;29;14;0.38402;0.437;0.26215
1;29;14;0.6845399999999999;0.698;0.26215
1;29;14;0.13213;0.698;0.26215
1;29;14;0.38402;0.698;0.26215
1;29;15;0.53403;0.424;0.23293
1;29;15;0.11995;0.424;0.23293
1;29;15;0.31259;0.424;0.23293
1;29;15;0.53403;0.15;0.23293
1;29;15;0.11995;0.15;0.23293
1;29;15;0.31259;0.15;0.23293
1;29;16;0.3288899999999999;0.414;0.23631
1;29;16;0.18965;0.414;0.23631
1;29;16;0.15056;0.414;0.23631
1;29;16;0.3288899999999999;0.075;0.23631
1;29;16;0.18965;0.075;0.23631
1;29;16;0.15056;0.075;0.23631
1;29;17;0.0;0.304;0.28467
1;29;17;0.0;0.145;0.28467
1;29;18;0.0;0.252;0.31493
1;29;18;0.0;0.152;0.31493
1;29;19;0.0;0.258;0.33411
1;29;19;0.0;0.149;0.33411
1;29;20;0.0;0.842;0.33018
1;29;20;0.0;0.561;0.33018
1;29;21;0.0;1.133;0.33098
1;29;21;0.0;0.204;0.33098
1;29;22;0.0;1.053;0.32009
1;29;22;0.0;0.127;0.32009
1;29;23;0.0;0.716;0.31467
1;29;23;0.0;0.056;0.31467
1;30;0;0.0;0.766;0.30497
1;30;0;0.0;0.049;0.30497
1;30;1;0.0;0.681;0.29138
1;30;1;0.0;0.047;0.29138
1;30;2;0.0;0.221;0.28854
1;30;2;0.0;0.044;0.28854
1;30;3;0.0;0.169;0.2804
1;30;3;0.0;0.049;0.2804
1;30;4;0.0;0.172;0.2801499999999999
1;30;4;0.0;0.049;0.2801499999999999
1;30;5;0.0;0.18;0.28632
1;30;5;0.0;0.047;0.28632
1;30;6;0.0;0.686;0.28769
1;30;6;0.0;0.046;0.28769
1;30;7;0.0;0.638;0.29599
1;30;7;0.0;0.1;0.29599
1;30;8;0.22047;0.156;0.28833
1;30;8;0.24996;0.156;0.28833
1;30;8;0.02379;0.156;0.28833
1;30;8;0.22047;0.226;0.28833
1;30;8;0.24996;0.226;0.28833
1;30;8;0.02379;0.226;0.28833
1;30;9;0.53037;0.199;0.2957599999999999
1;30;9;0.4686499999999999;0.199;0.2957599999999999
1;30;9;0.08065;0.199;0.2957599999999999
1;30;9;0.53037;0.053;0.2957599999999999
1;30;9;0.4686499999999999;0.053;0.2957599999999999
1;30;9;0.08065;0.053;0.2957599999999999
1;30;10;0.6519299999999999;1.025;0.28569
1;30;10;0.6385299999999999;1.025;0.28569
1;30;10;0.01991;1.025;0.28569
1;30;10;0.6519299999999999;0.043;0.28569
1;30;10;0.6385299999999999;0.043;0.28569
1;30;10;0.01991;0.043;0.28569
1;30;11;0.78879;0.602;0.29222
1;30;11;0.70859;0.602;0.29222
1;30;11;0.07293;0.602;0.29222
1;30;11;0.78879;0.059;0.29222
1;30;11;0.70859;0.059;0.29222
1;30;11;0.07293;0.059;0.29222
1;30;12;0.7809400000000001;0.428;0.29732
1;30;12;0.7532300000000001;0.428;0.29732
1;30;12;0.13532;0.428;0.29732
1;30;12;0.7809400000000001;0.057;0.29732
1;30;12;0.7532300000000001;0.057;0.29732
1;30;12;0.13532;0.057;0.29732
1;30;13;0.7742100000000001;0.391;0.28104
1;30;13;0.7658200000000001;0.391;0.28104
1;30;13;0.27361;0.391;0.28104
1;30;13;0.7742100000000001;0.047;0.28104
1;30;13;0.7658200000000001;0.047;0.28104
1;30;13;0.27361;0.047;0.28104
1;30;14;0.6799700000000001;0.412;0.27223
1;30;14;0.7094;0.412;0.27223
1;30;14;0.24395;0.412;0.27223
1;30;14;0.6799700000000001;0.392;0.27223
1;30;14;0.7094;0.392;0.27223
1;30;14;0.24395;0.392;0.27223
1;30;15;0.54034;0.611;0.26821
1;30;15;0.15293;0.611;0.26821
1;30;15;0.50097;0.611;0.26821
1;30;15;0.54034;0.322;0.26821
1;30;15;0.15293;0.322;0.26821
1;30;15;0.50097;0.322;0.26821
1;30;16;0.33185;0.512;0.28473
1;30;16;0.12145;0.512;0.28473
1;30;16;0.26013;0.512;0.28473
1;30;16;0.33185;0.08;0.28473
1;30;16;0.12145;0.08;0.28473
1;30;16;0.26013;0.08;0.28473
1;30;17;0.00465;0.495;0.29563
1;30;17;0.0;0.495;0.29563
1;30;17;0.00465;0.125;0.29563
1;30;17;0.0;0.125;0.29563
1;30;18;0.0;0.659;0.33308
1;30;18;0.0;0.118;0.33308
1;30;19;0.0;0.855;0.33526
1;30;19;0.0;0.051;0.33526
1;30;20;0.0;1.122;0.34168
1;30;20;0.0;0.083;0.34168
1;30;21;0.0;1.129;0.33823
1;30;21;0.0;0.266;0.33823
1;30;22;0.0;1.306;0.32769
1;30;22;0.0;0.549;0.32769
1;30;23;0.0;0.537;0.3206
1;30;23;0.0;0.241;0.3206
1;31;0;0.0;0.472;0.31453
1;31;0;0.0;0.049;0.31453
1;31;1;0.0;0.394;0.29405
1;31;1;0.0;0.048;0.29405
1;31;2;0.0;0.157;0.2615699999999999
1;31;2;0.0;0.049;0.2615699999999999
1;31;3;0.0;0.176;0.24641
1;31;3;0.0;0.047;0.24641
1;31;4;0.0;0.122;0.23194
1;31;4;0.0;0.044;0.23194
1;31;5;0.0;0.185;0.23097
1;31;5;0.0;0.044;0.23097
1;31;6;0.0;0.287;0.25482
1;31;6;0.0;0.045;0.25482
1;31;7;0.0;0.216;0.3025
1;31;7;0.0;0.113;0.3025
1;31;8;0.1757;0.263;0.34036
1;31;8;0.02935;0.263;0.34036
1;31;8;0.0386;0.263;0.34036
1;31;8;0.1757;0.25;0.34036
1;31;8;0.02935;0.25;0.34036
1;31;8;0.0386;0.25;0.34036
1;31;9;0.48885;0.277;0.34034
1;31;9;0.04541;0.277;0.34034
1;31;9;0.19041;0.277;0.34034
1;31;9;0.48885;0.134;0.34034
1;31;9;0.04541;0.134;0.34034
1;31;9;0.19041;0.134;0.34034
1;31;10;0.65119;0.752;0.40358
1;31;10;0.50583;0.752;0.40358
1;31;10;0.5609500000000001;0.752;0.40358
1;31;10;0.65119;0.09;0.40358
1;31;10;0.50583;0.09;0.40358
1;31;10;0.5609500000000001;0.09;0.40358
1;31;11;0.76225;0.853;0.39753
1;31;11;0.49897;0.853;0.39753
1;31;11;0.54183;0.853;0.39753
1;31;11;0.76225;0.045;0.39753
1;31;11;0.49897;0.045;0.39753
1;31;11;0.54183;0.045;0.39753
1;31;12;0.77786;0.518;0.39102
1;31;12;0.50043;0.518;0.39102
1;31;12;0.76779;0.518;0.39102
1;31;12;0.77786;0.045;0.39102
1;31;12;0.50043;0.045;0.39102
1;31;12;0.76779;0.045;0.39102
1;31;13;0.77475;0.671;0.37261
1;31;13;0.58561;0.671;0.37261
1;31;13;0.62422;0.671;0.37261
1;31;13;0.77475;0.046;0.37261
1;31;13;0.58561;0.046;0.37261
1;31;13;0.62422;0.046;0.37261
1;31;14;0.6723600000000001;0.615;0.28657
1;31;14;0.38329;0.615;0.28657
1;31;14;0.32112;0.615;0.28657
1;31;14;0.6723600000000001;0.459;0.28657
1;31;14;0.38329;0.459;0.28657
1;31;14;0.32112;0.459;0.28657
1;31;15;0.53398;0.492;0.27197
1;31;15;0.16388;0.492;0.27197
1;31;15;0.20855;0.492;0.27197
1;31;15;0.53398;0.517;0.27197
1;31;15;0.16388;0.517;0.27197
1;31;15;0.20855;0.517;0.27197
1;31;16;0.33825;0.545;0.27501
1;31;16;0.05454;0.545;0.27501
1;31;16;0.33226;0.545;0.27501
1;31;16;0.33825;0.051;0.27501
1;31;16;0.05454;0.051;0.27501
1;31;16;0.33226;0.051;0.27501
1;31;17;0.00782;0.626;0.32862
1;31;17;0.00031;0.626;0.32862
1;31;17;0.0;0.626;0.32862
1;31;17;0.00782;0.101;0.32862
1;31;17;0.00031;0.101;0.32862
1;31;17;0.0;0.101;0.32862
1;31;18;0.0;0.705;0.41435
1;31;18;0.0;0.16;0.41435
1;31;19;0.0;0.799;0.42193
1;31;19;0.0;0.083;0.42193
1;31;20;0.0;1.006;0.41411
1;31;20;0.0;0.213;0.41411
1;31;21;0.0;0.686;0.40092
1;31;21;0.0;0.165;0.40092
1;31;22;0.0;1.02;0.3078
1;31;22;0.0;0.111;0.3078
1;31;23;0.0;0.764;0.2899
1;31;23;0.0;0.064;0.2899
2;1;0;0.0;0.664;0.26975
2;1;0;0.0;0.049;0.26975
2;1;1;0.0;0.292;0.25472
2;1;1;0.0;0.048;0.25472
2;1;2;0.0;0.273;0.25665
2;1;2;0.0;0.049;0.25665
2;1;3;0.0;0.183;0.25077
2;1;3;0.0;0.049;0.25077
2;1;4;0.0;0.177;0.23166
2;1;4;0.0;0.048;0.23166
2;1;5;0.0;0.18;0.24466
2;1;5;0.0;0.047;0.24466
2;1;6;0.0;0.144;0.2531899999999999
2;1;6;0.0;0.054;0.2531899999999999
2;1;7;0.0;0.281;0.2880899999999999
2;1;7;0.0;0.13;0.2880899999999999
2;1;8;0.01098;0.141;0.3396
2;1;8;0.2433799999999999;0.141;0.3396
2;1;8;0.1948;0.141;0.3396
2;1;8;0.01098;0.266;0.3396
2;1;8;0.2433799999999999;0.266;0.3396
2;1;8;0.1948;0.266;0.3396
2;1;9;0.27761;0.298;0.31994
2;1;9;0.3838;0.298;0.31994
2;1;9;0.30962;0.298;0.31994
2;1;9;0.27761;0.088;0.31994
2;1;9;0.3838;0.088;0.31994
2;1;9;0.30962;0.088;0.31994
2;1;10;0.18483;0.374;0.34646
2;1;10;0.50939;0.374;0.34646
2;1;10;0.35544;0.374;0.34646
2;1;10;0.18483;0.095;0.34646
2;1;10;0.50939;0.095;0.34646
2;1;10;0.35544;0.095;0.34646
2;1;11;0.2596299999999999;1.337;0.34041
2;1;11;0.74766;1.337;0.34041
2;1;11;0.72481;1.337;0.34041
2;1;11;0.2596299999999999;0.076;0.34041
2;1;11;0.74766;0.076;0.34041
2;1;11;0.72481;0.076;0.34041
2;1;12;0.63586;0.964;0.3407099999999999
2;1;12;0.20534;0.964;0.3407099999999999
2;1;12;0.7432300000000001;0.964;0.3407099999999999
2;1;12;0.63586;0.057;0.3407099999999999
2;1;12;0.20534;0.057;0.3407099999999999
2;1;12;0.7432300000000001;0.057;0.3407099999999999
2;1;13;0.7504500000000001;0.609;0.33841
2;1;13;0.1974;0.609;0.33841
2;1;13;0.7259;0.609;0.33841
2;1;13;0.7504500000000001;0.05;0.33841
2;1;13;0.1974;0.05;0.33841
2;1;13;0.7259;0.05;0.33841
2;1;14;0.138;0.53;0.2698
2;1;14;0.32359;0.53;0.2698
2;1;14;0.63419;0.53;0.2698
2;1;14;0.138;0.13;0.2698
2;1;14;0.32359;0.13;0.2698
2;1;14;0.63419;0.13;0.2698
2;1;15;0.15444;1.886;0.24766
2;1;15;0.07844;1.886;0.24766
2;1;15;0.48257;1.886;0.24766
2;1;15;0.15444;0.085;0.24766
2;1;15;0.07844;0.085;0.24766
2;1;15;0.48257;0.085;0.24766
2;1;16;0.10286;0.862;0.27302
2;1;16;0.02097;0.862;0.27302
2;1;16;0.28889;0.862;0.27302
2;1;16;0.10286;0.07;0.27302
2;1;16;0.02097;0.07;0.27302
2;1;16;0.28889;0.07;0.27302
2;1;17;0.0;0.572;0.30283
2;1;17;0.00618;0.572;0.30283
2;1;17;0.0047199999999999;0.572;0.30283
2;1;17;0.0;0.081;0.30283
2;1;17;0.00618;0.081;0.30283
2;1;17;0.0047199999999999;0.081;0.30283
2;1;18;0.0;0.695;0.40955
2;1;18;0.0;0.234;0.40955
2;1;19;0.0;0.94;0.4148199999999999
2;1;19;0.0;0.06;0.4148199999999999
2;1;20;0.0;1.045;0.41113
2;1;20;0.0;0.103;0.41113
2;1;21;0.0;1.255;0.3811
2;1;21;0.0;0.16;0.3811
2;1;22;0.0;0.742;0.2854
2;1;22;0.0;0.175;0.2854
2;1;23;0.0;0.722;0.28216
2;1;23;0.0;0.075;0.28216
2;2;0;0.0;0.604;0.23757
2;2;0;0.0;0.055;0.23757
2;2;1;0.0;0.454;0.2336
2;2;1;0.0;0.047;0.2336
2;2;2;0.0;0.407;0.22499
2;2;2;0.0;0.05;0.22499
2;2;3;0.0;0.135;0.22338
2;2;3;0.0;0.053;0.22338
2;2;4;0.0;0.155;0.22526
2;2;4;0.0;0.05;0.22526
2;2;5;0.0;0.149;0.23337
2;2;5;0.0;0.049;0.23337
2;2;6;0.0;0.163;0.2369399999999999
2;2;6;0.0;0.049;0.2369399999999999
2;2;7;0.0;0.277;0.27896
2;2;7;0.0;0.1;0.27896
2;2;8;0.09512;0.232;0.30659
2;2;8;0.25991;0.232;0.30659
2;2;8;0.03657;0.232;0.30659
2;2;8;0.09512;0.224;0.30659
2;2;8;0.25991;0.224;0.30659
2;2;8;0.03657;0.224;0.30659
2;2;9;0.18475;0.24;0.3089599999999999
2;2;9;0.48583;0.24;0.3089599999999999
2;2;9;0.02778;0.24;0.3089599999999999
2;2;9;0.18475;0.158;0.3089599999999999
2;2;9;0.48583;0.158;0.3089599999999999
2;2;9;0.02778;0.158;0.3089599999999999
2;2;10;0.69168;0.477;0.35555
2;2;10;0.67564;0.477;0.35555
2;2;10;0.21119;0.477;0.35555
2;2;10;0.69168;0.09;0.35555
2;2;10;0.67564;0.09;0.35555
2;2;10;0.21119;0.09;0.35555
2;2;11;0.80235;0.544;0.33926
2;2;11;0.75617;0.544;0.33926
2;2;11;0.04825;0.544;0.33926
2;2;11;0.80235;0.043;0.33926
2;2;11;0.75617;0.043;0.33926
2;2;11;0.04825;0.043;0.33926
2;2;12;0.81767;0.459;0.34291
2;2;12;0.70143;0.459;0.34291
2;2;12;0.05947;0.459;0.34291
2;2;12;0.81767;0.045;0.34291
2;2;12;0.70143;0.045;0.34291
2;2;12;0.05947;0.045;0.34291
2;2;13;0.72289;0.387;0.34058
2;2;13;0.7554299999999999;0.387;0.34058
2;2;13;0.1605;0.387;0.34058
2;2;13;0.72289;0.046;0.34058
2;2;13;0.7554299999999999;0.046;0.34058
2;2;13;0.1605;0.046;0.34058
2;2;14;0.7440599999999999;0.372;0.26923
2;2;14;0.69197;0.372;0.26923
2;2;14;0.0867;0.372;0.26923
2;2;14;0.7440599999999999;0.192;0.26923
2;2;14;0.69197;0.192;0.26923
2;2;14;0.0867;0.192;0.26923
2;2;15;0.60415;0.501;0.26903
2;2;15;0.06228;0.501;0.26903
2;2;15;0.06644;0.501;0.26903
2;2;15;0.60415;0.203;0.26903
2;2;15;0.06228;0.203;0.26903
2;2;15;0.06644;0.203;0.26903
2;2;16;0.36424;0.477;0.28129
2;2;16;0.1095;0.477;0.28129
2;2;16;0.05715;0.477;0.28129
2;2;16;0.36424;0.048;0.28129
2;2;16;0.1095;0.048;0.28129
2;2;16;0.05715;0.048;0.28129
2;2;17;0.01348;0.548;0.32566
2;2;17;0.0106;0.548;0.32566
2;2;17;0.0;0.548;0.32566
2;2;17;0.01348;0.122;0.32566
2;2;17;0.0106;0.122;0.32566
2;2;17;0.0;0.122;0.32566
2;2;18;0.0;0.74;0.43301
2;2;18;0.0;0.139;0.43301
2;2;19;0.0;0.713;0.43142
2;2;19;0.0;0.842;0.43142
2;2;20;0.0;0.789;0.43236
2;2;20;0.0;0.18;0.43236
2;2;21;0.0;0.775;0.4306999999999999
2;2;21;0.0;0.324;0.4306999999999999
2;2;22;0.0;0.788;0.3230699999999999
2;2;22;0.0;0.468;0.3230699999999999
2;2;23;0.0;0.992;0.2950899999999999
2;2;23;0.0;0.129;0.2950899999999999
2;3;0;0.0;0.958;0.27523
2;3;0;0.0;0.073;0.27523
2;3;1;0.0;0.988;0.24622
2;3;1;0.0;0.053;0.24622
2;3;2;0.0;0.665;0.2398
2;3;2;0.0;0.048;0.2398
2;3;3;0.0;0.358;0.23537
2;3;3;0.0;0.045;0.23537
2;3;4;0.0;0.136;0.22884
2;3;4;0.0;0.048;0.22884
2;3;5;0.0;0.24;0.23742
2;3;5;0.0;0.051;0.23742
2;3;6;0.0;0.321;0.24814
2;3;6;0.0;0.048;0.24814
2;3;7;0.0;0.448;0.2908799999999999
2;3;7;0.0;0.048;0.2908799999999999
2;3;8;0.01741;0.335;0.33122
2;3;8;0.26554;0.335;0.33122
2;3;8;0.11329;0.335;0.33122
2;3;8;0.01741;0.167;0.33122
2;3;8;0.26554;0.167;0.33122
2;3;8;0.11329;0.167;0.33122
2;3;9;0.4748799999999999;0.323;0.3140799999999999
2;3;9;0.4921;0.323;0.3140799999999999
2;3;9;0.1879;0.323;0.3140799999999999
2;3;9;0.4748799999999999;0.16;0.3140799999999999
2;3;9;0.4921;0.16;0.3140799999999999
2;3;9;0.1879;0.16;0.3140799999999999
2;3;10;0.5393;0.668;0.36062
2;3;10;0.6788500000000001;0.668;0.36062
2;3;10;0.4458;0.668;0.36062
2;3;10;0.5393;0.089;0.36062
2;3;10;0.6788500000000001;0.089;0.36062
2;3;10;0.4458;0.089;0.36062
2;3;11;0.75534;0.614;0.35572
2;3;11;0.76202;0.614;0.35572
2;3;11;0.69497;0.614;0.35572
2;3;11;0.75534;0.063;0.35572
2;3;11;0.76202;0.063;0.35572
2;3;11;0.69497;0.063;0.35572
2;3;12;0.79007;0.634;0.34473
2;3;12;0.7899400000000001;0.634;0.34473
2;3;12;0.7807200000000001;0.634;0.34473
2;3;12;0.79007;0.054;0.34473
2;3;12;0.7899400000000001;0.054;0.34473
2;3;12;0.7807200000000001;0.054;0.34473
2;3;13;0.79049;0.625;0.33592
2;3;13;0.80415;0.625;0.33592
2;3;13;0.75041;0.625;0.33592
2;3;13;0.79049;0.045;0.33592
2;3;13;0.80415;0.045;0.33592
2;3;13;0.75041;0.045;0.33592
2;3;14;0.6954199999999999;0.888;0.26286
2;3;14;0.68733;0.888;0.26286
2;3;14;0.64287;0.888;0.26286
2;3;14;0.6954199999999999;0.315;0.26286
2;3;14;0.68733;0.315;0.26286
2;3;14;0.64287;0.315;0.26286
2;3;15;0.35973;1.247;0.2640699999999999
2;3;15;0.5563899999999999;1.247;0.2640699999999999
2;3;15;0.5310900000000001;1.247;0.2640699999999999
2;3;15;0.35973;0.252;0.2640699999999999
2;3;15;0.5563899999999999;0.252;0.2640699999999999
2;3;15;0.5310900000000001;0.252;0.2640699999999999
2;3;16;0.16892;0.947;0.27817
2;3;16;0.35654;0.947;0.27817
2;3;16;0.32973;0.947;0.27817
2;3;16;0.16892;0.238;0.27817
2;3;16;0.35654;0.238;0.27817
2;3;16;0.32973;0.238;0.27817
2;3;17;0.0020299999999999;0.763;0.30859
2;3;17;0.0109;0.763;0.30859
2;3;17;0.00968;0.763;0.30859
2;3;17;0.0020299999999999;0.046;0.30859
2;3;17;0.0109;0.046;0.30859
2;3;17;0.00968;0.046;0.30859
2;3;18;0.0;0.79;0.39746
2;3;18;0.0;0.044;0.39746
2;3;19;0.0;0.902;0.40397
2;3;19;0.0;0.043;0.40397
2;3;20;0.0;0.951;0.3957
2;3;20;0.0;0.044;0.3957
2;3;21;0.0;1.157;0.37843
2;3;21;0.0;0.041;0.37843
2;3;22;0.0;0.802;0.2811
2;3;22;0.0;0.04;0.2811
2;3;23;0.0;0.928;0.27105
2;3;23;0.0;0.039;0.27105
2;4;0;0.0;0.902;0.25239
2;4;0;0.0;0.04;0.25239
2;4;1;0.0;0.391;0.2366
2;4;1;0.0;0.04;0.2366
2;4;2;0.0;0.203;0.23655
2;4;2;0.0;0.041;0.23655
2;4;3;0.0;0.16;0.22244
2;4;3;0.0;0.041;0.22244
2;4;4;0.0;0.174;0.22169
2;4;4;0.0;0.041;0.22169
2;4;5;0.0;0.108;0.22106
2;4;5;0.0;0.041;0.22106
2;4;6;0.0;0.177;0.23322
2;4;6;0.0;0.041;0.23322
2;4;7;0.0;0.203;0.2746499999999999
2;4;7;0.0;0.041;0.2746499999999999
2;4;8;0.00261;0.213;0.31112
2;4;8;0.2557;0.213;0.31112
2;4;8;0.24649;0.213;0.31112
2;4;8;0.00261;0.041;0.31112
2;4;8;0.2557;0.041;0.31112
2;4;8;0.24649;0.041;0.31112
2;4;9;0.1883899999999999;0.411;0.3112799999999999
2;4;9;0.4053;0.411;0.3112799999999999
2;4;9;0.49772;0.411;0.3112799999999999
2;4;9;0.1883899999999999;0.04;0.3112799999999999
2;4;9;0.4053;0.04;0.3112799999999999
2;4;9;0.49772;0.04;0.3112799999999999
2;4;10;0.05128;0.495;0.3707
2;4;10;0.6361;0.495;0.3707
2;4;10;0.61181;0.495;0.3707
2;4;10;0.05128;0.04;0.3707
2;4;10;0.6361;0.04;0.3707
2;4;10;0.61181;0.04;0.3707
2;4;11;0.15594;0.481;0.3457
2;4;11;0.74737;0.481;0.3457
2;4;11;0.70754;0.481;0.3457
2;4;11;0.15594;0.041;0.3457
2;4;11;0.74737;0.041;0.3457
2;4;11;0.70754;0.041;0.3457
2;4;12;0.0687799999999999;0.574;0.33452
2;4;12;0.72362;0.574;0.33452
2;4;12;0.75787;0.574;0.33452
2;4;12;0.0687799999999999;0.04;0.33452
2;4;12;0.72362;0.04;0.33452
2;4;12;0.75787;0.04;0.33452
2;4;13;0.04557;0.61;0.32152
2;4;13;0.58343;0.61;0.32152
2;4;13;0.74771;0.61;0.32152
2;4;13;0.04557;0.039;0.32152
2;4;13;0.58343;0.039;0.32152
2;4;13;0.74771;0.039;0.32152
2;4;14;0.06085;1.197;0.25148
2;4;14;0.6547000000000001;1.197;0.25148
2;4;14;0.67188;1.197;0.25148
2;4;14;0.06085;0.039;0.25148
2;4;14;0.6547000000000001;0.039;0.25148
2;4;14;0.67188;0.039;0.25148
2;4;15;0.0770999999999999;0.916;0.2458
2;4;15;0.54099;0.916;0.2458
2;4;15;0.53327;0.916;0.2458
2;4;15;0.0770999999999999;0.039;0.2458
2;4;15;0.54099;0.039;0.2458
2;4;15;0.53327;0.039;0.2458
2;4;16;0.09589;0.824;0.25332
2;4;16;0.34223;0.824;0.25332
2;4;16;0.33372;0.824;0.25332
2;4;16;0.09589;0.039;0.25332
2;4;16;0.34223;0.039;0.25332
2;4;16;0.33372;0.039;0.25332
2;4;17;0.0;0.531;0.27452
2;4;17;0.01426;0.531;0.27452
2;4;17;0.01058;0.531;0.27452
2;4;17;0.0;0.039;0.27452
2;4;17;0.01426;0.039;0.27452
2;4;17;0.01058;0.039;0.27452
2;4;18;0.0;0.538;0.3752799999999999
2;4;18;0.0;0.039;0.3752799999999999
2;4;19;0.0;0.5;0.39125
2;4;19;0.0;0.04;0.39125
2;4;20;0.0;0.53;0.38367
2;4;20;0.0;0.041;0.38367
2;4;21;0.0;0.449;0.3791
2;4;21;0.0;0.041;0.3791
2;4;22;0.0;0.479;0.28267
2;4;22;0.0;0.092;0.28267
2;4;23;0.0;0.777;0.26327
2;4;23;0.0;0.058;0.26327
2;5;0;0.0;0.773;0.27907
2;5;0;0.0;0.04;0.27907
2;5;1;0.0;0.507;0.28066
2;5;1;0.0;0.043;0.28066
2;5;2;0.0;0.362;0.25317
2;5;2;0.0;0.042;0.25317
2;5;3;0.0;0.137;0.25394
2;5;3;0.0;0.042;0.25394
2;5;4;0.0;0.183;0.24555
2;5;4;0.0;0.042;0.24555
2;5;5;0.0;0.181;0.24477
2;5;5;0.0;0.041;0.24477
2;5;6;0.0;0.142;0.25328
2;5;6;0.0;0.041;0.25328
2;5;7;0.0;0.186;0.25274
2;5;7;0.0;0.041;0.25274
2;5;8;0.0237399999999999;0.184;0.27609
2;5;8;0.25449;0.184;0.27609
2;5;8;0.2231999999999999;0.184;0.27609
2;5;8;0.0237399999999999;0.041;0.27609
2;5;8;0.25449;0.041;0.27609
2;5;8;0.2231999999999999;0.041;0.27609
2;5;9;0.035;0.213;0.26553
2;5;9;0.5029;0.213;0.26553
2;5;9;0.51734;0.213;0.26553
2;5;9;0.035;0.039;0.26553
2;5;9;0.5029;0.039;0.26553
2;5;9;0.51734;0.039;0.26553
2;5;10;0.0571;0.436;0.27048
2;5;10;0.6689400000000001;0.436;0.27048
2;5;10;0.67508;0.436;0.27048
2;5;10;0.0571;0.04;0.27048
2;5;10;0.6689400000000001;0.04;0.27048
2;5;10;0.67508;0.04;0.27048
2;5;11;0.04749;1.011;0.23923
2;5;11;0.7554;1.011;0.23923
2;5;11;0.77624;1.011;0.23923
2;5;11;0.04749;0.038;0.23923
2;5;11;0.7554;0.038;0.23923
2;5;11;0.77624;0.038;0.23923
2;5;12;0.05463;1.572;0.24049
2;5;12;0.786;1.572;0.24049
2;5;12;0.78816;1.572;0.24049
2;5;12;0.05463;0.04;0.24049
2;5;12;0.786;0.04;0.24049
2;5;12;0.78816;0.04;0.24049
2;5;13;0.16529;1.977;0.23854
2;5;13;0.7567200000000001;1.977;0.23854
2;5;13;0.7754;1.977;0.23854
2;5;13;0.16529;0.043;0.23854
2;5;13;0.7567200000000001;0.043;0.23854
2;5;13;0.7754;0.043;0.23854
2;5;14;0.06569;0.918;0.22222
2;5;14;0.6674800000000001;0.918;0.22222
2;5;14;0.6980299999999999;0.918;0.22222
